YEAR,STATE,STATEFP,COUNTYFP,NAME,PERSONS_OF_LATINO_ORIGIN
1990,Georgia,13,009,Baldwin County,349
1990,Georgia,13,011,Banks County,52
1990,Georgia,13,013,Barrow County,253
1990,Georgia,13,015,Bartow County,521
1990,Georgia,13,017,Ben Hill County,78
1990,Georgia,13,019,Berrien County,277
1990,Georgia,13,021,Bibb County,916
1990,Georgia,13,023,Bleckley County,43
1990,Georgia,13,025,Brantley County,36
1990,Georgia,13,027,Brooks County,253
1990,Georgia,13,029,Bryan County,136
1990,Georgia,13,031,Bulloch County,360
1990,Georgia,13,033,Burke County,67
1990,Georgia,13,035,Butts County,113
1990,Georgia,13,037,Calhoun County,8
1990,Georgia,13,039,Camden County,622
1990,Georgia,13,043,Candler County,138
1990,Georgia,13,045,Carroll County,592
1990,Georgia,13,047,Catoosa County,205
1990,Georgia,13,049,Charlton County,35
1990,Georgia,13,051,Chatham County,2782
1990,Georgia,13,053,Chattahoochee County,1793
1990,Georgia,13,055,Chattooga County,75
1990,Georgia,13,057,Cherokee County,1059
1990,Georgia,13,059,Clarke County,1491
1990,Georgia,13,061,Clay County,19
1990,Georgia,13,063,Clayton County,3746
1990,Georgia,13,065,Clinch County,60
1990,Georgia,13,067,Cobb County,9403
1990,Georgia,13,069,Coffee County,557
1990,Georgia,13,071,Colquitt County,1588
1990,Georgia,13,073,Columbia County,962
1990,Georgia,13,075,Cook County,217
1990,Georgia,13,077,Coweta County,385
1990,Georgia,13,079,Crawford County,149
1990,Georgia,13,081,Crisp County,62
1990,Georgia,13,083,Dade County,64
1990,Georgia,13,085,Dawson County,39
1990,Georgia,13,089,DeKalb County,15619
1990,Georgia,13,087,Decatur County,472
1990,Georgia,13,091,Dodge County,148
1990,Georgia,13,093,Dooly County,77
1990,Georgia,13,095,Dougherty County,816
1990,Georgia,13,097,Douglas County,749
1990,Georgia,13,099,Early County,45
1990,Georgia,13,101,Echols County,45
1990,Georgia,13,103,Effingham County,169
1990,Georgia,13,105,Elbert County,134
1990,Georgia,13,107,Emanuel County,82
1990,Georgia,13,109,Evans County,109
1990,Georgia,13,111,Fannin County,62
1990,Georgia,13,113,Fayette County,994
1990,Georgia,13,115,Floyd County,831
1990,Georgia,13,117,Forsyth County,635
1990,Georgia,13,119,Franklin County,77
1990,Georgia,13,121,Fulton County,13373
1990,Georgia,13,123,Gilmer County,102
1990,Georgia,13,125,Glascock County,6
1990,Georgia,13,127,Glynn County,585
1990,Georgia,13,129,Gordon County,200
1990,Georgia,13,131,Grady County,289
1990,Georgia,13,133,Greene County,96
1990,Georgia,13,135,Gwinnett County,8470
1990,Georgia,13,137,Habersham County,342
1990,Georgia,13,139,Hall County,4558
1990,Georgia,13,141,Hancock County,63
1990,Georgia,13,143,Haralson County,84
1990,Georgia,13,145,Harris County,97
1990,Georgia,13,147,Hart County,76
1990,Georgia,13,149,Heard County,68
1990,Georgia,13,151,Henry County,463
1990,Georgia,13,153,Houston County,1459
1990,Georgia,13,155,Irwin County,53
1990,Georgia,13,157,Jackson County,160
1990,Georgia,13,159,Jasper County,57
1990,Georgia,13,161,Jeff Davis County,144
1990,Georgia,13,163,Jefferson County,41
1990,Georgia,13,165,Jenkins County,13
1990,Georgia,13,167,Johnson County,35
1990,Georgia,13,169,Jones County,79
1990,Georgia,13,171,Lamar County,49
1990,Georgia,13,173,Lanier County,68
1990,Georgia,13,175,Laurens County,180
1990,Georgia,13,177,Lee County,112
1990,Georgia,13,179,Liberty County,3236
1990,Georgia,13,181,Lincoln County,56
1990,Georgia,13,183,Long County,189
1990,Georgia,13,185,Lowndes County,991
1990,Georgia,13,187,Lumpkin County,213
1990,Georgia,13,193,Macon County,57
1990,Georgia,13,195,Madison County,182
1990,Georgia,13,197,Marion County,23
1990,Georgia,13,189,McDuffie County,84
1990,Georgia,13,191,McIntosh County,63
1990,Georgia,13,199,Meriwether County,121
1990,Georgia,13,201,Miller County,20
1990,Georgia,13,205,Mitchell County,260
1990,Georgia,13,207,Monroe County,96
1990,Georgia,13,209,Montgomery County,142
1990,Georgia,13,211,Morgan County,117
1990,Georgia,13,213,Murray County,136
1990,Georgia,13,215,Muscogee County,5294
1990,Georgia,13,217,Newton County,390
1990,Georgia,13,219,Oconee County,178
1990,Georgia,13,221,Oglethorpe County,66
1990,Georgia,13,223,Paulding County,269
1990,Georgia,13,225,Peach County,378
1990,Georgia,13,227,Pickens County,46
1990,Georgia,13,229,Pierce County,104
1990,Georgia,13,231,Pike County,54
1990,Georgia,13,233,Polk County,483
1990,Georgia,13,235,Pulaski County,83
1990,Georgia,13,237,Putnam County,97
1990,Georgia,13,239,Quitman County,1
1990,Georgia,13,241,Rabun County,67
1990,Georgia,13,243,Randolph County,39
1990,Georgia,13,245,Richmond County,3707
1990,Georgia,13,247,Rockdale County,594
1990,Georgia,13,249,Schley County,55
1990,Georgia,13,251,Screven County,51
1990,Georgia,13,253,Seminole County,530
1990,Georgia,13,255,Spalding County,316
1990,Georgia,13,257,Stephens County,144
1990,Georgia,13,259,Stewart County,26
1990,Georgia,13,261,Sumter County,189
1990,Georgia,13,263,Talbot County,51
1990,Georgia,13,265,Taliaferro County,21
1990,Georgia,13,267,Tattnall County,547
1990,Georgia,13,269,Taylor County,58
1990,Georgia,13,271,Telfair County,41
1990,Georgia,13,273,Terrell County,40
1990,Georgia,13,275,Thomas County,289
1990,Georgia,13,277,Tift County,1233
1990,Georgia,13,279,Toombs County,824
1990,Georgia,13,281,Towns County,18
1990,Georgia,13,283,Treutlen County,16
1990,Georgia,13,285,Troup County,289
1990,Georgia,13,287,Turner County,35
1990,Georgia,13,289,Twiggs County,46
1990,Georgia,13,291,Union County,49
1990,Georgia,13,293,Upson County,98
1990,Georgia,13,295,Walker County,214
1990,Georgia,13,297,Walton County,338
1990,Georgia,13,299,Ware County,190
1990,Georgia,13,301,Warren County,2
1990,Georgia,13,303,Washington County,65
1990,Georgia,13,305,Wayne County,177
1990,Georgia,13,307,Webster County,1
1990,Georgia,13,309,Wheeler County,101
1990,Georgia,13,311,White County,98
1990,Georgia,13,313,Whitfield County,2321
1990,Georgia,13,315,Wilcox County,30
1990,Georgia,13,317,Wilkes County,44
1990,Georgia,13,319,Wilkinson County,30
1990,Georgia,13,321,Worth County,222
1990,Hawaii,15,001,Hawaii County,11134
1990,Hawaii,15,003,Honolulu County,56884
1990,Hawaii,15,005,Kalawao County,11
1990,Hawaii,15,007,Kauai County,5580
1990,Hawaii,15,009,Maui County,7781
1990,Idaho,16,001,Ada County,5556
1990,Idaho,16,003,Adams County,38
1990,Idaho,16,005,Bannock County,2740
1990,Idaho,16,007,Bear Lake County,136
1990,Idaho,16,009,Benewah County,124
1990,Idaho,16,011,Bingham County,3614
1990,Idaho,16,013,Blaine County,397
1990,Idaho,16,015,Boise County,84
1990,Idaho,16,017,Bonner County,352
1990,Idaho,16,019,Bonneville County,3010
1990,Idaho,16,021,Boundary County,310
1990,Idaho,16,023,Butte County,101
1990,Idaho,16,025,Camas County,4
1990,Idaho,16,027,Canyon County,11838
1990,Idaho,16,029,Caribou County,192
1990,Idaho,16,031,Cassia County,2623
1990,Idaho,16,033,Clark County,79
1990,Idaho,16,035,Clearwater County,112
1990,Idaho,16,037,Custer County,90
1990,Idaho,16,039,Elmore County,1597
1990,Idaho,16,041,Franklin County,237
1990,Idaho,16,043,Fremont County,762
1990,Idaho,16,045,Gem County,615
1990,Idaho,16,047,Gooding County,1021
1990,Idaho,16,049,Idaho County,124
1990,Idaho,16,051,Jefferson County,1155
1990,Idaho,16,053,Jerome County,1018
1990,Idaho,16,055,Kootenai County,1052
1990,Idaho,16,057,Latah County,449
1990,Idaho,16,059,Lemhi County,140
1990,Idaho,16,061,Lewis County,42
1990,Idaho,16,063,Lincoln County,195
1990,Idaho,16,065,Madison County,753
1990,Idaho,16,067,Minidoka County,3735
1990,Idaho,16,069,Nez Perce County,419
1990,Idaho,16,071,Oneida County,56
1990,Idaho,16,073,Owyhee County,1408
1990,Idaho,16,075,Payette County,1200
1990,Idaho,16,077,Power County,937
1990,Idaho,16,079,Shoshone County,247
1990,Idaho,16,081,Teton County,237
1990,Idaho,16,083,Twin Falls County,3106
1990,Idaho,16,085,Valley County,107
1990,Idaho,16,087,Washington County,915
1990,Illinois,17,001,Adams County,265
1990,Illinois,17,003,Alexander County,54
1990,Illinois,17,005,Bond County,80
1990,Illinois,17,007,Boone County,2065
1990,Illinois,17,009,Brown County,104
1990,Illinois,17,011,Bureau County,1003
1990,Illinois,17,013,Calhoun County,12
1990,Illinois,17,015,Carroll County,296
1990,Illinois,17,017,Cass County,56
1990,Illinois,17,019,Champaign County,3485
1990,Illinois,17,021,Christian County,103
1990,Illinois,17,023,Clark County,42
1990,Illinois,17,025,Clay County,57
1990,Illinois,17,027,Clinton County,336
1990,Illinois,17,029,Coles County,405
1990,Illinois,17,031,Cook County,694194
1990,Illinois,17,033,Crawford County,80
1990,Illinois,17,035,Cumberland County,39
1990,Illinois,17,039,De Witt County,80
1990,Illinois,17,037,DeKalb County,2329
1990,Illinois,17,041,Douglas County,292
1990,Illinois,17,043,DuPage County,34567
1990,Illinois,17,045,Edgar County,52
1990,Illinois,17,047,Edwards County,30
1990,Illinois,17,049,Effingham County,121
1990,Illinois,17,051,Fayette County,154
1990,Illinois,17,053,Ford County,81
1990,Illinois,17,055,Franklin County,110
1990,Illinois,17,057,Fulton County,244
1990,Illinois,17,059,Gallatin County,16
1990,Illinois,17,061,Greene County,44
1990,Illinois,17,063,Grundy County,748
1990,Illinois,17,065,Hamilton County,29
1990,Illinois,17,067,Hancock County,58
1990,Illinois,17,069,Hardin County,30
1990,Illinois,17,071,Henderson County,56
1990,Illinois,17,073,Henry County,797
1990,Illinois,17,075,Iroquois County,660
1990,Illinois,17,077,Jackson County,1082
1990,Illinois,17,079,Jasper County,32
1990,Illinois,17,081,Jefferson County,157
1990,Illinois,17,083,Jersey County,103
1990,Illinois,17,085,Jo Daviess County,94
1990,Illinois,17,087,Johnson County,189
1990,Illinois,17,089,Kane County,43535
1990,Illinois,17,091,Kankakee County,1946
1990,Illinois,17,093,Kendall County,1805
1990,Illinois,17,095,Knox County,1416
1990,Illinois,17,099,La Salle County,3249
1990,Illinois,17,097,Lake County,38570
1990,Illinois,17,101,Lawrence County,56
1990,Illinois,17,103,Lee County,727
1990,Illinois,17,105,Livingston County,826
1990,Illinois,17,107,Logan County,348
1990,Illinois,17,115,Macon County,540
1990,Illinois,17,117,Macoupin County,184
1990,Illinois,17,119,Madison County,2713
1990,Illinois,17,121,Marion County,232
1990,Illinois,17,123,Marshall County,79
1990,Illinois,17,125,Mason County,58
1990,Illinois,17,127,Massac County,44
1990,Illinois,17,109,McDonough County,358
1990,Illinois,17,111,McHenry County,6066
1990,Illinois,17,113,McLean County,1671
1990,Illinois,17,129,Menard County,37
1990,Illinois,17,131,Mercer County,109
1990,Illinois,17,133,Monroe County,166
1990,Illinois,17,135,Montgomery County,235
1990,Illinois,17,137,Morgan County,286
1990,Illinois,17,139,Moultrie County,38
1990,Illinois,17,141,Ogle County,1379
1990,Illinois,17,143,Peoria County,2596
1990,Illinois,17,145,Perry County,120
1990,Illinois,17,147,Piatt County,35
1990,Illinois,17,149,Pike County,69
1990,Illinois,17,151,Pope County,57
1990,Illinois,17,153,Pulaski County,29
1990,Illinois,17,155,Putnam County,138
1990,Illinois,17,157,Randolph County,345
1990,Illinois,17,159,Richland County,74
1990,Illinois,17,161,Rock Island County,8084
1990,Illinois,17,165,Saline County,135
1990,Illinois,17,167,Sangamon County,1274
1990,Illinois,17,169,Schuyler County,7
1990,Illinois,17,171,Scott County,15
1990,Illinois,17,173,Shelby County,45
1990,Illinois,17,163,St. Clair County,3861
1990,Illinois,17,175,Stark County,30
1990,Illinois,17,177,Stephenson County,283
1990,Illinois,17,179,Tazewell County,825
1990,Illinois,17,181,Union County,182
1990,Illinois,17,183,Vermilion County,1405
1990,Illinois,17,185,Wabash County,73
1990,Illinois,17,187,Warren County,207
1990,Illinois,17,189,Washington County,48
1990,Illinois,17,191,Wayne County,72
1990,Illinois,17,193,White County,58
1990,Illinois,17,195,Whiteside County,4462
1990,Illinois,17,197,Will County,19973
1990,Illinois,17,199,Williamson County,448
1990,Illinois,17,201,Winnebago County,7771
1990,Illinois,17,203,Woodford County,221
1990,Indiana,18,001,Adams County,810
1990,Indiana,18,003,Allen County,5821
1990,Indiana,18,005,Bartholomew County,435
1990,Indiana,18,007,Benton County,108
1990,Indiana,18,009,Blackford County,90
1990,Indiana,18,011,Boone County,250
1990,Indiana,18,013,Brown County,94
1990,Indiana,18,015,Carroll County,121
1990,Indiana,18,017,Cass County,230
1990,Indiana,18,019,Clark County,560
1990,Indiana,18,021,Clay County,66
1990,Indiana,18,023,Clinton County,453
1990,Indiana,18,025,Crawford County,16
1990,Indiana,18,027,Daviess County,86
1990,Indiana,18,033,De Kalb County,321
1990,Indiana,18,029,Dearborn County,125
1990,Indiana,18,031,Decatur County,92
1990,Indiana,18,035,Delaware County,853
1990,Indiana,18,037,Dubois County,244
1990,Indiana,18,039,Elkhart County,2932
1990,Indiana,18,041,Fayette County,83
1990,Indiana,18,043,Floyd County,254
1990,Indiana,18,045,Fountain County,88
1990,Indiana,18,047,Franklin County,52
1990,Indiana,18,049,Fulton County,135
1990,Indiana,18,051,Gibson County,133
1990,Indiana,18,053,Grant County,1514
1990,Indiana,18,055,Greene County,146
1990,Indiana,18,057,Hamilton County,725
1990,Indiana,18,059,Hancock County,333
1990,Indiana,18,061,Harrison County,126
1990,Indiana,18,063,Hendricks County,353
1990,Indiana,18,065,Henry County,214
1990,Indiana,18,067,Howard County,1057
1990,Indiana,18,069,Huntington County,281
1990,Indiana,18,071,Jackson County,122
1990,Indiana,18,073,Jasper County,317
1990,Indiana,18,075,Jay County,151
1990,Indiana,18,077,Jefferson County,123
1990,Indiana,18,079,Jennings County,90
1990,Indiana,18,081,Johnson County,627
1990,Indiana,18,083,Knox County,205
1990,Indiana,18,085,Kosciusko County,1258
1990,Indiana,18,087,Lagrange County,362
1990,Indiana,18,091,La Porte County,1576
1990,Indiana,18,089,Lake County,44526
1990,Indiana,18,093,Lawrence County,145
1990,Indiana,18,095,Madison County,885
1990,Indiana,18,097,Marion County,8450
1990,Indiana,18,099,Marshall County,830
1990,Indiana,18,101,Martin County,14
1990,Indiana,18,103,Miami County,544
1990,Indiana,18,105,Monroe County,1367
1990,Indiana,18,107,Montgomery County,159
1990,Indiana,18,109,Morgan County,228
1990,Indiana,18,111,Newton County,177
1990,Indiana,18,113,Noble County,625
1990,Indiana,18,115,Ohio County,7
1990,Indiana,18,117,Orange County,59
1990,Indiana,18,119,Owen County,55
1990,Indiana,18,121,Parke County,95
1990,Indiana,18,123,Perry County,66
1990,Indiana,18,125,Pike County,40
1990,Indiana,18,127,Porter County,3858
1990,Indiana,18,129,Posey County,104
1990,Indiana,18,131,Pulaski County,106
1990,Indiana,18,133,Putnam County,182
1990,Indiana,18,135,Randolph County,192
1990,Indiana,18,137,Ripley County,62
1990,Indiana,18,139,Rush County,61
1990,Indiana,18,143,Scott County,148
1990,Indiana,18,145,Shelby County,118
1990,Indiana,18,147,Spencer County,89
1990,Indiana,18,141,St. Joseph County,5201
1990,Indiana,18,149,Starke County,367
1990,Indiana,18,151,Steuben County,193
1990,Indiana,18,153,Sullivan County,59
1990,Indiana,18,155,Switzerland County,22
1990,Indiana,18,157,Tippecanoe County,2078
1990,Indiana,18,159,Tipton County,121
1990,Indiana,18,161,Union County,25
1990,Indiana,18,163,Vanderburgh County,883
1990,Indiana,18,165,Vermillion County,61
1990,Indiana,18,167,Vigo County,997
1990,Indiana,18,169,Wabash County,321
1990,Indiana,18,171,Warren County,23
1990,Indiana,18,173,Warrick County,168
1990,Indiana,18,175,Washington County,108
1990,Indiana,18,177,Wayne County,374
1990,Indiana,18,179,Wells County,262
1990,Indiana,18,181,White County,175
1990,Indiana,18,183,Whitley County,126
1990,Iowa,19,001,Adair County,35
1990,Iowa,19,003,Adams County,18
1990,Iowa,19,005,Allamakee County,42
1990,Iowa,19,007,Appanoose County,72
1990,Iowa,19,009,Audubon County,22
1990,Iowa,19,011,Benton County,93
1990,Iowa,19,013,Black Hawk County,912
1990,Iowa,19,015,Boone County,99
1990,Iowa,19,017,Bremer County,72
1990,Iowa,19,019,Buchanan County,112
1990,Iowa,19,021,Buena Vista County,160
1990,Iowa,19,023,Butler County,37
1990,Iowa,19,025,Calhoun County,40
1990,Iowa,19,027,Carroll County,57
1990,Iowa,19,029,Cass County,46
1990,Iowa,19,031,Cedar County,109
1990,Iowa,19,033,Cerro Gordo County,994
1990,Iowa,19,035,Cherokee County,51
1990,Iowa,19,037,Chickasaw County,40
1990,Iowa,19,039,Clarke County,19
1990,Iowa,19,041,Clay County,44
1990,Iowa,19,043,Clayton County,61
1990,Iowa,19,045,Clinton County,294
1990,Iowa,19,047,Crawford County,98
1990,Iowa,19,049,Dallas County,176
1990,Iowa,19,051,Davis County,41
1990,Iowa,19,053,Decatur County,45
1990,Iowa,19,055,Delaware County,68
1990,Iowa,19,057,Des Moines County,492
1990,Iowa,19,059,Dickinson County,52
1990,Iowa,19,061,Dubuque County,437
1990,Iowa,19,063,Emmet County,63
1990,Iowa,19,065,Fayette County,195
1990,Iowa,19,067,Floyd County,92
1990,Iowa,19,069,Franklin County,152
1990,Iowa,19,071,Fremont County,53
1990,Iowa,19,073,Greene County,30
1990,Iowa,19,075,Grundy County,34
1990,Iowa,19,077,Guthrie County,35
1990,Iowa,19,079,Hamilton County,116
1990,Iowa,19,081,Hancock County,129
1990,Iowa,19,083,Hardin County,106
1990,Iowa,19,085,Harrison County,50
1990,Iowa,19,087,Henry County,127
1990,Iowa,19,089,Howard County,24
1990,Iowa,19,091,Humboldt County,37
1990,Iowa,19,093,Ida County,23
1990,Iowa,19,095,Iowa County,39
1990,Iowa,19,097,Jackson County,96
1990,Iowa,19,099,Jasper County,194
1990,Iowa,19,101,Jefferson County,141
1990,Iowa,19,103,Johnson County,1435
1990,Iowa,19,105,Jones County,95
1990,Iowa,19,107,Keokuk County,19
1990,Iowa,19,109,Kossuth County,94
1990,Iowa,19,111,Lee County,732
1990,Iowa,19,113,Linn County,1591
1990,Iowa,19,115,Louisa County,425
1990,Iowa,19,117,Lucas County,53
1990,Iowa,19,119,Lyon County,11
1990,Iowa,19,121,Madison County,67
1990,Iowa,19,123,Mahaska County,92
1990,Iowa,19,125,Marion County,162
1990,Iowa,19,127,Marshall County,292
1990,Iowa,19,129,Mills County,72
1990,Iowa,19,131,Mitchell County,45
1990,Iowa,19,133,Monona County,30
1990,Iowa,19,135,Monroe County,18
1990,Iowa,19,137,Montgomery County,52
1990,Iowa,19,139,Muscatine County,2900
1990,Iowa,19,141,O'Brien County,39
1990,Iowa,19,143,Osceola County,16
1990,Iowa,19,145,Page County,197
1990,Iowa,19,147,Palo Alto County,24
1990,Iowa,19,149,Plymouth County,58
1990,Iowa,19,151,Pocahontas County,32
1990,Iowa,19,153,Polk County,6161
1990,Iowa,19,155,Pottawattamie County,1516
1990,Iowa,19,157,Poweshiek County,68
1990,Iowa,19,159,Ringgold County,16
1990,Iowa,19,161,Sac County,44
1990,Iowa,19,163,Scott County,4253
1990,Iowa,19,165,Shelby County,44
1990,Iowa,19,167,Sioux County,66
1990,Iowa,19,169,Story County,840
1990,Iowa,19,171,Tama County,128
1990,Iowa,19,173,Taylor County,46
1990,Iowa,19,175,Union County,42
1990,Iowa,19,177,Van Buren County,29
1990,Iowa,19,179,Wapello County,224
1990,Iowa,19,181,Warren County,277
1990,Iowa,19,183,Washington County,196
1990,Iowa,19,185,Wayne County,29
1990,Iowa,19,187,Webster County,490
1990,Iowa,19,189,Winnebago County,97
1990,Iowa,19,191,Winneshiek County,61
1990,Iowa,19,193,Woodbury County,2712
